,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,G,PG,PG-13,R,gross
2394,343.0,82.0,119.0,6.0,332.0,505,1.0,1198.0,18000000.0,2006.0,165.0,7.3,0,0,0,1,128505958.0
1682,239.0,133.0,549.0,343.0,10000.0,11799,0.0,237.0,35000000.0,2010.0,796.0,7.4,0,0,1,0,21129348.0
3055,188.0,118.0,386.0,812.0,14000.0,17490,0.0,204.0,11000000.0,2004.0,1000.0,7.1,0,0,0,1,10214647.0
234,283.0,117.0,446.0,877.0,10000.0,12731,0.0,348.0,117000000.0,2010.0,973.0,6.3,0,0,1,0,76418654.0
1427,177.0,92.0,89.0,190.0,17000.0,17860,0.0,111.0,35000000.0,2016.0,329.0,6.0,0,0,0,1,55291815.0
1666,64.0,94.0,39.0,506.0,1000.0,3664,0.0,84.0,45000000.0,2001.0,611.0,5.5,0,0,1,0,32095318.0
2146,111.0,112.0,52.0,347.0,15000.0,16692,3.0,147.0,21000000.0,2002.0,1000.0,6.7,0,0,1,0,6830957.0
1684,152.0,109.0,25.0,431.0,954.0,3148,1.0,220.0,20000000.0,2005.0,739.0,6.3,0,0,0,1,19976073.0
704,150.0,87.0,12.0,645.0,3000.0,6658,6.0,250.0,62000000.0,2008.0,966.0,3.8,0,0,1,0,32178777.0
3907,177.0,96.0,11000.0,405.0,19000.0,20132,0.0,248.0,4000000.0,2006.0,427.0,6.7,0,0,1,0,10515579.0
1132,115.0,139.0,179.0,50.0,267.0,538,0.0,115.0,45000000.0,2007.0,202.0,6.4,0,0,0,1,4584886.0
3614,133.0,84.0,4.0,546.0,8000.0,10123,1.0,70.0,6000000.0,2012.0,806.0,5.5,0,0,0,1,5895238.0
2249,154.0,124.0,57.0,905.0,11000.0,17050,2.0,231.0,20000000.0,2007.0,3000.0,7.5,0,0,0,1,19661987.0
729,77.0,94.0,163.0,2000.0,12000.0,20348,6.0,128.0,60000000.0,2005.0,3000.0,5.4,0,1,0,0,82569532.0
771,170.0,100.0,11000.0,485.0,10000.0,12258,2.0,203.0,60000000.0,2009.0,1000.0,4.9,0,0,1,0,43337279.0
2244,98.0,104.0,19.0,942.0,15000.0,18760,0.0,76.0,20000000.0,2014.0,989.0,6.3,0,0,1,0,23393765.0
3500,281.0,99.0,192.0,292.0,14000.0,14816,2.0,247.0,7000000.0,2009.0,343.0,7.6,0,0,0,1,9166863.0
660,173.0,106.0,285.0,105.0,8000.0,11264,2.0,277.0,65000000.0,2008.0,3000.0,6.9,0,0,0,1,100468793.0
4723,50.0,122.0,589.0,150.0,848.0,1164,0.0,215.0,500000.0,2008.0,153.0,6.5,0,1,0,0,33451479.0
402,256.0,91.0,266.0,11000.0,12000.0,37142,2.0,168.0,85000000.0,2012.0,11000.0,7.1,0,1,0,0,148313048.0
1489,166.0,101.0,57.0,230.0,1000.0,1947,1.0,142.0,35000000.0,2009.0,603.0,5.5,0,0,0,1,10268846.0
564,435.0,128.0,0.0,826.0,4000.0,7067,4.0,918.0,82000000.0,2011.0,2000.0,6.1,0,0,1,0,36381716.0
1388,110.0,109.0,473.0,582.0,14000.0,16611,0.0,135.0,36000000.0,2003.0,919.0,6.1,0,0,0,1,26183197.0
131,225.0,96.0,59.0,699.0,17000.0,20007,0.0,178.0,150000000.0,2008.0,759.0,6.9,0,1,0,0,114053579.0
2387,252.0,97.0,0.0,233.0,654.0,1876,8.0,662.0,15000000.0,2005.0,529.0,6.2,0,0,0,1,20433940.0
1396,44.0,95.0,0.0,642.0,1000.0,4537,1.0,80.0,35200000.0,2003.0,812.0,5.4,0,0,1,0,37788228.0
4437,234.0,101.0,0.0,721.0,1000.0,5158,1.0,166.0,2500000.0,2012.0,725.0,5.1,0,0,0,1,1163508.0
1545,371.0,131.0,176.0,460.0,722.0,3229,6.0,485.0,32500000.0,2011.0,655.0,6.8,0,0,0,1,169076745.0
2674,129.0,100.0,10.0,415.0,826.0,2958,2.0,84.0,15000000.0,2016.0,622.0,6.4,0,0,0,1,20566327.0
2673,78.0,92.0,8.0,129.0,472.0,1045,1.0,284.0,20000000.0,2006.0,239.0,4.7,0,0,1,0,18843314.0
3550,226.0,139.0,777.0,58.0,131.0,343,0.0,156.0,6800000.0,2010.0,66.0,8.2,0,0,0,1,6857096.0
1071,72.0,127.0,65.0,345.0,788.0,2104,1.0,29.0,25000000.0,2016.0,423.0,7.3,0,0,0,1,14946229.0
2416,279.0,111.0,521.0,64.0,97.0,313,0.0,828.0,15000000.0,2006.0,68.0,7.6,0,0,0,1,31471430.0
3452,287.0,115.0,549.0,911.0,3000.0,5732,0.0,1624.0,6500000.0,2004.0,912.0,7.9,0,0,0,1,54557348.0
1959,287.0,115.0,219.0,258.0,902.0,2466,1.0,376.0,16000000.0,2009.0,837.0,5.6,0,0,1,0,15045676.0
3389,262.0,92.0,87.0,424.0,15000.0,16982,1.0,264.0,8000000.0,2010.0,1000.0,7.1,0,0,1,0,58401464.0
2464,103.0,93.0,190.0,151.0,364.0,1083,0.0,56.0,36998505.3,2013.0,253.0,7.2,0,0,0,1,3419967.0
1004,146.0,110.0,16000.0,581.0,16000.0,18635,1.0,260.0,50000000.0,2002.0,1000.0,6.4,0,0,0,1,26199517.0
257,267.0,170.0,17000.0,827.0,29000.0,34582,0.0,799.0,110000000.0,2004.0,3000.0,7.5,0,0,1,0,102608827.0
2163,511.0,112.0,0.0,697.0,6000.0,9049,0.0,807.0,20000000.0,2013.0,960.0,7.5,0,0,0,1,137387272.0
878,47.0,107.0,99.0,581.0,18000.0,31014,1.0,95.0,50000000.0,1996.0,11000.0,5.6,0,0,1,0,20550712.0
1115,199.0,102.0,503.0,795.0,13000.0,15053,2.0,305.0,52000000.0,2006.0,929.0,6.6,0,0,1,0,36883539.0
122,185.0,105.0,189.0,1000.0,49000.0,54039,2.0,209.0,150000000.0,2009.0,3000.0,5.9,0,1,0,0,177243721.0
3290,150.0,88.0,8.0,587.0,982.0,3114,2.0,316.0,9000000.0,2004.0,729.0,7.1,0,0,0,1,18225165.0
1602,89.0,87.0,47.0,217.0,19000.0,20097,0.0,186.0,30000000.0,2004.0,542.0,7.0,0,1,0,0,85416609.0
758,81.0,98.0,11.0,107.0,966.0,2018,2.0,207.0,60000000.0,2002.0,680.0,5.3,0,0,1,0,50189179.0
1224,459.0,142.0,14000.0,423.0,15000.0,16944,0.0,355.0,40000000.0,2015.0,535.0,7.6,0,0,1,0,72306065.0
718,113.0,116.0,165.0,475.0,577.0,2321,0.0,274.0,95000000.0,1999.0,501.0,6.3,0,0,0,1,102678089.0
2882,217.0,105.0,260.0,1000.0,20000.0,39473,0.0,201.0,26000000.0,2009.0,15000.0,7.1,0,0,0,1,28501651.0
2110,38.0,95.0,34.0,368.0,554.0,2216,1.0,38.0,22000000.0,2000.0,439.0,5.7,0,1,0,0,13555988.0
4231,11.0,120.0,16.0,835.0,2000.0,6752,5.0,63.0,2300000.0,2015.0,848.0,5.9,0,0,1,0,12985267.0
4842,156.0,133.0,278.0,107.0,5000.0,5405,0.0,524.0,45000000.0,2007.0,117.0,7.4,0,0,1,0,24343673.0
3787,83.0,91.0,0.0,65.0,387.0,648,0.0,184.0,7000000.0,1996.0,96.0,7.1,0,0,0,1,1040879.0
1064,84.0,105.0,29.0,692.0,8000.0,12344,1.0,169.0,46000000.0,1997.0,1000.0,6.3,0,0,1,0,126805112.0
688,308.0,92.0,72.0,568.0,623.0,3165,0.0,194.0,65000000.0,2014.0,593.0,5.1,0,0,1,0,19059018.0
1458,95.0,112.0,37.0,480.0,3000.0,5709,0.0,239.0,35000000.0,1999.0,874.0,6.6,0,0,1,0,26494611.0
1703,376.0,107.0,419.0,165.0,971.0,1643,2.0,258.0,45000000.0,2013.0,236.0,6.4,0,0,0,1,12026670.0
2991,146.0,97.0,20.0,442.0,21000.0,22577,5.0,124.0,12000000.0,2007.0,569.0,7.0,0,0,0,1,3950294.0
1399,199.0,95.0,116.0,481.0,45000.0,47203,1.0,784.0,33000000.0,1999.0,645.0,6.6,0,0,1,0,205399422.0
335,233.0,88.0,20.0,916.0,22000.0,25354,0.0,139.0,95000000.0,2012.0,1000.0,6.6,0,1,0,0,161317423.0
1283,201.0,112.0,118.0,674.0,877.0,3432,0.0,203.0,40000000.0,2011.0,738.0,6.4,0,0,1,0,36665854.0
2595,78.0,115.0,460.0,125.0,232.0,699,1.0,180.0,36998505.3,2002.0,150.0,6.6,0,0,0,1,1554566.0
487,233.0,118.0,0.0,871.0,13000.0,27114,2.0,492.0,88000000.0,2005.0,13000.0,5.9,0,0,1,0,37899638.0
3610,9.0,42.0,0.0,844.7325619834711,844.0,844,0.0,5.0,6000000.0,2008.0,0.0,6.5,0,0,0,0,7518876.0
2631,66.0,94.0,13.0,566.0,925.0,3423,1.0,172.0,17000000.0,2003.0,738.0,5.3,0,1,0,0,42672630.0
694,226.0,147.0,670.0,16.0,177.0,253,0.0,482.0,50000000.0,2006.0,27.0,7.5,0,0,0,1,2208939.0
3583,288.0,122.0,909.0,282.0,503.0,1448,0.0,1416.0,6000000.0,2004.0,328.0,7.5,0,0,0,1,119078393.0
274,225.0,115.0,295.0,466.0,10000.0,12068,1.0,789.0,120000000.0,2004.0,981.0,7.1,0,0,1,0,144795350.0
2313,148.0,94.0,892.0,81.0,310.0,838,0.0,521.0,20000000.0,2005.0,294.0,2.3,0,0,0,1,5132655.0
2402,195.0,98.0,72.0,566.0,1000.0,3151,2.0,485.0,18000000.0,2003.0,624.0,7.1,0,0,0,1,60057639.0
1408,208.0,109.0,64.0,505.0,11000.0,23923,0.0,631.0,35000000.0,2006.0,11000.0,6.8,0,0,1,0,124732962.0
157,135.0,90.0,23.0,233.0,957.0,1997,1.0,258.0,100000000.0,2005.0,550.0,6.1,0,0,1,0,110332737.0
1838,232.0,117.0,234.0,919.0,11000.0,15590,3.0,374.0,27000000.0,2008.0,989.0,7.0,0,0,0,1,87341380.0
643,393.0,105.0,335.0,911.0,3000.0,8281,0.0,348.0,69000000.0,2012.0,3000.0,5.9,0,0,0,1,37516013.0
1564,93.0,107.0,26.0,535.0,889.0,3274,0.0,364.0,35000000.0,2007.0,618.0,3.6,0,0,1,0,10956379.0
513,140.0,136.0,394.0,1000.0,24000.0,36925,1.0,345.0,100000000.0,2004.0,10000.0,6.7,0,0,1,0,67286731.0
4401,287.0,110.0,0.0,1000.0,3000.0,10438,0.0,1057.0,26000000.0,2004.0,2000.0,7.4,0,0,0,1,58885635.0
449,139.0,101.0,221.0,11000.0,12000.0,39269,4.0,255.0,80000000.0,2013.0,11000.0,5.4,0,0,1,0,133668525.0
3898,149.0,91.0,357.0,326.0,3000.0,4807,1.0,131.0,4000000.0,2015.0,465.0,4.6,0,0,0,1,35385560.0
814,490.0,133.0,16000.0,318.0,14000.0,16277,0.0,916.0,58800000.0,2014.0,962.0,7.3,0,0,0,1,350123553.0
3141,158.0,122.0,108.0,111.0,220.0,583,6.0,100.0,10000000.0,2015.0,186.0,6.6,0,1,0,0,33071558.0
4584,308.0,135.0,0.0,310.0,873.0,2369,1.0,593.0,65000000.0,2009.0,559.0,6.7,0,0,1,0,43982842.0
18,448.0,136.0,252.0,1000.0,40000.0,54083,4.0,484.0,250000000.0,2011.0,11000.0,6.7,0,0,1,0,241063875.0
324,97.0,110.0,342.0,393.0,623.0,1722,0.0,263.0,10000000.0,1997.0,508.0,7.3,0,1,0,0,10200000.0
2896,121.0,117.0,18000.0,543.0,18000.0,20456,0.0,159.0,12500000.0,2002.0,638.0,7.3,0,0,1,0,21078145.0
3497,160.0,100.0,11.0,970.0,13000.0,19330,1.0,97.0,7500000.0,2009.0,3000.0,7.1,0,0,1,0,9176553.0
2983,60.0,90.0,7.0,251.0,525.0,1445,2.0,304.0,12000000.0,2003.0,281.0,2.1,0,1,0,0,4922166.0
738,125.0,115.0,13.0,579.0,2000.0,4496,2.0,323.0,55000000.0,2004.0,1000.0,6.5,0,0,1,0,74540762.0
2403,129.0,68.0,116.0,481.0,8000.0,10557,2.0,425.0,17000000.0,1997.0,503.0,7.0,0,0,1,0,53868030.0
1131,87.0,74.0,188.0,865.0,11000.0,13917,2.0,186.0,40000000.0,2002.0,1000.0,6.5,0,0,1,0,7262288.0
1445,46.0,95.0,19.0,447.0,1000.0,2643,1.0,164.0,50000000.0,2001.0,691.0,4.8,0,0,1,0,33422806.0
2069,90.0,102.0,277.0,57.0,327.0,672,0.0,165.0,23000000.0,1999.0,261.0,7.2,0,0,0,1,10660147.0
346,198.0,107.0,70.0,330.0,770.0,1614,0.0,125.0,90000000.0,2008.0,419.0,6.6,0,1,0,0,71148699.0
2197,29.0,124.0,8.0,232.0,508.0,1660,1.0,51.0,20000000.0,1998.0,270.0,5.5,0,0,0,1,37672350.0
4900,25.0,101.0,0.0,16.0,77000.0,77046,7.0,26.0,200000.0,2010.0,21.0,6.4,0,0,1,0,2428241.0
93,288.0,98.0,255.0,759.0,18000.0,20453,0.0,492.0,165000000.0,2010.0,953.0,8.2,0,1,0,0,217387997.0
1100,94.0,95.0,58.0,3000.0,14000.0,27351,1.0,118.0,45000000.0,2005.0,8000.0,5.6,0,1,0,0,52580895.0
141,310.0,124.0,14000.0,979.0,22000.0,34817,0.0,871.0,150000000.0,2006.0,10000.0,6.9,0,0,1,0,133382309.0
736,299.0,120.0,0.0,680.0,10000.0,13581,0.0,836.0,65000000.0,2004.0,851.0,7.6,0,0,0,1,100003492.0
3379,95.0,112.0,3.0,268.0,876.0,2832,0.0,172.0,53575683.2,2006.0,801.0,7.5,0,1,0,0,18811135.0
4659,354.0,123.0,0.0,620.0,786.0,2501,2.0,264.0,500000.0,2011.0,712.0,8.4,0,0,1,0,7098492.0
1997,229.0,121.0,353.0,18.0,45.0,142,0.0,300.0,25000000.0,2008.0,30.0,6.6,0,0,0,1,3073392.0
1026,180.0,95.0,83.0,1000.0,18000.0,29926,1.0,245.0,50000000.0,2009.0,8000.0,5.8,0,0,0,1,20488579.0
3363,224.0,113.0,0.0,27.0,133.0,241,0.0,1441.0,8000000.0,2002.0,32.0,7.6,0,0,0,1,45063889.0
2409,159.0,97.0,70.0,625.0,2000.0,5032,4.0,554.0,17000000.0,2004.0,1000.0,7.0,0,0,1,0,86049418.0
614,237.0,113.0,43.0,452.0,12000.0,13517,0.0,814.0,60000000.0,2005.0,585.0,5.2,0,0,0,1,28031250.0
75,585.0,113.0,218.0,509.0,10000.0,12652,1.0,741.0,178000000.0,2014.0,854.0,7.9,0,0,1,0,100189501.0
992,235.0,99.0,160.0,72.0,330.0,701,0.0,194.0,40000000.0,2009.0,119.0,6.4,0,0,0,1,38105077.0
804,115.0,122.0,2000.0,1000.0,11000.0,15275,0.0,195.0,55000000.0,1999.0,1000.0,6.1,0,0,1,0,22362500.0
254,198.0,125.0,0.0,350.0,11000.0,19359,0.0,627.0,110000000.0,2004.0,8000.0,6.4,0,0,1,0,125531634.0
3742,74.0,82.0,7.0,664.0,1000.0,4856,5.0,113.0,5000000.0,2008.0,984.0,3.8,0,0,1,0,13350177.0
1290,260.0,123.0,0.0,826.0,4000.0,7243,1.0,619.0,40000000.0,2006.0,887.0,6.4,0,0,1,0,15962471.0
433,345.0,120.0,0.0,160.0,3000.0,3632,0.0,342.0,85000000.0,2008.0,169.0,7.0,0,0,1,0,75754670.0
391,201.0,144.0,2000.0,537.0,680.0,2523,0.0,529.0,88000000.0,2005.0,655.0,8.0,0,0,1,0,61644321.0
2581,36.0,97.0,34.0,465.0,503.0,3100,1.0,62.0,16000000.0,1997.0,489.0,2.8,0,0,1,0,1686429.0
55,298.0,93.0,113.0,113.0,275.0,696,0.0,345.0,53575683.2,2015.0,150.0,6.8,0,1,0,0,123070338.0
4857,59.0,96.0,44.0,129.0,625.0,1378,0.0,136.0,250000.0,2000.0,487.0,6.6,0,0,0,1,1050600.0
457,226.0,117.0,0.0,818.0,15000.0,16828,0.0,1009.0,80000000.0,2002.0,1000.0,7.7,0,0,0,1,104054514.0
1512,90.0,91.0,31.0,141.0,1000.0,1564,2.0,89.0,35000000.0,2015.0,249.0,5.4,0,0,0,1,10214013.0
3776,12.0,121.0,35.0,473.0,4000.0,6617,0.0,29.0,5000000.0,2015.0,849.0,4.6,0,0,1,0,4700361.0
4551,285.0,100.0,0.0,389.0,640.0,2082,0.0,164.0,6000000.0,2013.0,550.0,5.4,0,0,0,1,7186670.0
70,682.0,126.0,17000.0,1000.0,17000.0,36017,0.0,678.0,170000000.0,2011.0,16000.0,7.5,0,1,0,0,73820094.0
702,178.0,116.0,84.0,563.0,11000.0,14931,0.0,602.0,62000000.0,2000.0,919.0,6.6,0,0,1,0,77086030.0
1386,54.0,107.0,188.0,631.0,11000.0,13904,0.0,33.0,36000000.0,2014.0,641.0,6.4,0,1,0,0,42019483.0
2369,167.0,109.0,93.0,521.0,31000.0,35561,1.0,125.0,15000000.0,2011.0,3000.0,7.1,0,0,0,1,1357042.0
4264,56.0,89.0,149.0,580.0,912.0,3163,3.0,132.0,2000000.0,1998.0,752.0,7.2,0,0,1,0,6719300.0
1537,254.0,113.0,197.0,43.0,165.0,391,1.0,396.0,30000000.0,2008.0,107.0,6.0,0,0,0,1,10955425.0
4173,107.0,109.0,7.0,1000.0,40000.0,52621,0.0,260.0,34000000.0,1999.0,9000.0,5.3,0,0,0,1,10654581.0
56,488.0,93.0,56.0,838.0,2000.0,5005,0.0,428.0,185000000.0,2012.0,1000.0,7.2,0,1,0,0,237282182.0
252,160.0,119.0,55.0,387.0,811.0,2958,3.0,328.0,110000000.0,1997.0,766.0,6.5,0,0,1,0,125332007.0
1192,71.0,149.0,541.0,1000.0,18000.0,31349,3.0,236.0,40000000.0,1996.0,11000.0,7.4,0,0,0,1,108706165.0
2213,122.0,107.0,58.0,47.0,141.0,389,2.0,117.0,20000000.0,2016.0,76.0,6.3,0,0,1,0,36874745.0
2101,97.0,96.0,221.0,110.0,240.0,664,1.0,201.0,22000000.0,2001.0,226.0,5.9,0,0,1,0,19351569.0
1476,155.0,87.0,98.0,253.0,472.0,1679,2.0,118.0,35000000.0,2015.0,328.0,5.1,0,0,1,0,34507079.0
1744,65.0,112.0,759.0,933.0,11000.0,17873,4.0,123.0,28000000.0,1999.0,1000.0,6.9,0,0,0,1,4554569.0
476,209.0,129.0,438.0,502.0,18000.0,20056,1.0,363.0,80000000.0,2004.0,1000.0,6.6,0,0,0,1,65948711.0
917,156.0,215.0,0.0,463.0,648.0,1937,0.0,1448.0,52000000.0,1998.0,568.0,7.6,0,0,0,1,36385763.0
934,272.0,143.0,285.0,7000.0,11000.0,28176,2.0,346.0,50000000.0,2013.0,8000.0,6.3,0,0,1,0,2175312.0
3704,297.0,108.0,0.0,458.0,1000.0,3215,1.0,279.0,5000000.0,2015.0,562.0,7.1,0,0,0,1,43771291.0
2357,286.0,97.0,52.0,384.0,3000.0,5547,0.0,296.0,20000000.0,2011.0,957.0,5.7,0,0,0,1,100292856.0
622,79.0,97.0,13.0,695.0,11000.0,13628,0.0,126.0,70000000.0,1998.0,893.0,5.8,0,0,0,1,19819494.0
2042,113.0,118.0,18000.0,286.0,18000.0,23689,1.0,248.0,23000000.0,2004.0,5000.0,6.7,0,0,1,0,6144806.0
576,128.0,152.0,0.0,745.0,940.0,4310,1.0,376.0,72000000.0,2001.0,826.0,6.9,0,1,0,0,27796042.0
1532,192.0,140.0,36.0,336.0,669.0,2114,1.0,622.0,33000000.0,2004.0,403.0,6.5,0,0,0,1,33682273.0
575,299.0,87.0,30.0,433.0,745.0,3086,0.0,763.0,75000000.0,2007.0,440.0,7.4,0,0,1,0,183132370.0
678,239.0,96.0,545.0,974.0,14000.0,17913,0.0,423.0,65000000.0,2012.0,1000.0,5.4,0,0,0,1,42345531.0
2080,183.0,111.0,0.0,234.0,523.0,1795,0.0,185.0,22500000.0,2014.0,468.0,7.1,0,0,0,1,4190530.0
3040,156.0,92.0,52.0,647.0,723.0,3101,0.0,194.0,11000000.0,2009.0,651.0,6.0,0,0,0,1,27669413.0
536,151.0,128.0,14000.0,232.0,15000.0,16199,0.0,596.0,60000000.0,2004.0,466.0,7.3,0,0,1,0,77032279.0
534,384.0,125.0,255.0,963.0,11000.0,13312,6.0,629.0,75000000.0,2013.0,988.0,7.3,0,0,1,0,117698894.0
711,180.0,115.0,64.0,664.0,2000.0,4811,0.0,320.0,60000000.0,2008.0,899.0,7.1,0,1,0,0,143151473.0
23,509.0,186.0,0.0,773.0,5000.0,9152,6.0,951.0,225000000.0,2013.0,972.0,7.9,0,0,1,0,258355354.0
2165,148.0,100.0,265.0,265.0,989.0,2654,0.0,144.0,20000000.0,2014.0,830.0,4.9,0,0,0,1,84518155.0
1002,298.0,125.0,487.0,201.0,430.0,1300,3.0,347.0,40000000.0,2013.0,329.0,5.9,0,0,1,0,26616999.0
1428,405.0,125.0,102.0,825.0,15000.0,19809,2.0,306.0,35000000.0,2013.0,2000.0,7.5,0,0,1,0,83299761.0
1887,168.0,97.0,11.0,887.0,14000.0,16999,3.0,571.0,26000000.0,2001.0,1000.0,6.7,0,0,0,1,71500556.0
1128,158.0,160.0,0.0,826.0,23000.0,26982,0.0,182.0,45000000.0,2008.0,1000.0,6.0,0,0,0,1,7916887.0
1676,147.0,95.0,425.0,560.0,973.0,2737,1.0,203.0,30000000.0,2006.0,776.0,5.1,0,0,1,0,22526144.0
394,114.0,113.0,101.0,848.0,22000.0,26239,0.0,395.0,92000000.0,1996.0,946.0,6.3,0,0,1,0,241688385.0
596,247.0,109.0,545.0,727.0,886.0,3222,0.0,1283.0,60000000.0,2004.0,766.0,5.6,0,0,1,0,80281096.0
2383,31.0,116.0,500.0,530.0,12000.0,14579,2.0,44.0,19000000.0,1996.0,1000.0,6.3,0,0,0,1,1292527.0
610,228.0,127.0,905.0,271.0,15000.0,16034,8.0,492.0,70000000.0,2007.0,588.0,7.7,0,0,1,0,38345403.0
4353,194.0,90.0,120.0,0.0,41.0,68,0.0,134.0,1000000.0,2008.0,27.0,7.8,0,0,1,0,2957978.0
3628,84.0,95.0,8.0,15.0,244.0,489,3.0,105.0,6000000.0,2001.0,230.0,5.8,0,0,0,1,2025238.0
187,322.0,115.0,386.0,12000.0,21000.0,59177,3.0,329.0,120000000.0,2012.0,17000.0,5.5,0,0,1,0,292298923.0
1786,21.0,89.0,23.0,899.0,1000.0,5535,3.0,21.0,28000000.0,1997.0,937.0,5.4,0,1,0,0,8119205.0
2274,150.0,96.0,83.0,926.0,26000.0,30541,0.0,223.0,20000000.0,2009.0,968.0,6.2,0,0,0,1,13630226.0
86,576.0,136.0,94.0,2000.0,19000.0,36188,1.0,742.0,170000000.0,2014.0,11000.0,7.8,0,0,1,0,259746958.0
109,474.0,126.0,230.0,2000.0,24000.0,38873,2.0,867.0,155000000.0,2015.0,10000.0,6.6,0,0,1,0,89732035.0
1965,52.0,85.0,54.0,455.0,985.0,3065,1.0,92.0,25000000.0,2002.0,637.0,5.1,0,0,1,0,13973532.0
1891,245.0,108.0,425.0,766.0,20000.0,22739,1.0,178.0,25000000.0,2011.0,962.0,6.2,0,0,0,1,70625986.0
385,93.0,132.0,0.0,957.0,49000.0,55254,0.0,362.0,100000000.0,1999.0,1000.0,6.8,0,1,0,0,58220776.0
1671,85.0,85.0,14.0,244.0,577.0,1653,0.0,267.0,19000000.0,2003.0,291.0,3.4,0,0,1,0,26096584.0
3297,201.0,114.0,84.0,338.0,22000.0,23770,0.0,127.0,36998505.3,2007.0,929.0,7.2,0,0,0,1,6610326.0
2880,226.0,96.0,460.0,73.0,14000.0,14372,2.0,166.0,11000000.0,2009.0,153.0,6.3,0,0,0,1,3074838.0
494,113.0,87.0,43.0,210.0,882.0,1971,0.0,66.0,80000000.0,2013.0,396.0,5.2,0,1,0,0,36073232.0
1049,125.0,123.0,446.0,821.0,20000.0,22209,1.0,316.0,48000000.0,2001.0,1000.0,6.4,0,0,1,0,47095453.0
1945,48.0,136.0,0.0,3000.0,18000.0,37315,0.0,109.0,25000000.0,1998.0,14000.0,6.9,0,0,0,1,21554585.0
2863,251.0,141.0,16000.0,78.0,378.0,751,0.0,316.0,19000000.0,2006.0,85.0,7.9,0,0,0,1,13753931.0
4466,79.0,111.0,17.0,652.0,13000.0,16537,1.0,127.0,60000000.0,1998.0,969.0,6.1,0,0,0,1,32940507.0
945,321.0,125.0,252.0,10000.0,40000.0,62837,1.0,779.0,50000000.0,2014.0,11000.0,6.0,0,1,0,0,127997349.0
941,190.0,104.0,235.0,1000.0,14000.0,29505,1.0,243.0,70000000.0,2008.0,11000.0,6.8,0,0,1,0,97680195.0
1970,159.0,110.0,425.0,148.0,3000.0,3757,1.0,113.0,25000000.0,2014.0,466.0,6.8,0,0,0,1,28831145.0
1232,349.0,113.0,174.0,767.0,14000.0,17152,3.0,332.0,30000000.0,2011.0,903.0,6.9,0,0,1,0,61094903.0
877,264.0,141.0,16000.0,539.0,11000.0,12840,0.0,387.0,55000000.0,2008.0,963.0,7.8,0,0,0,1,35707327.0
3705,41.0,115.0,399.0,83.0,399.0,688,1.0,81.0,5000000.0,2013.0,89.0,7.6,0,0,1,0,44456509.0
3597,119.0,90.0,378.0,658.0,957.0,4611,9.0,340.0,6000000.0,2000.0,925.0,7.5,0,0,1,0,18621249.0
1442,148.0,104.0,16.0,584.0,1000.0,3356,0.0,97.0,35000000.0,2010.0,700.0,5.3,0,0,1,0,37481242.0
1739,302.0,122.0,2000.0,1000.0,2000.0,6161,1.0,241.0,35000000.0,2008.0,1000.0,7.7,0,0,0,1,18593156.0
2022,123.0,98.0,149.0,439.0,20000.0,21414,0.0,56.0,25000000.0,2016.0,617.0,5.8,0,0,0,1,1512815.0
2186,140.0,89.0,19.0,349.0,526.0,1383,0.0,389.0,20000000.0,2005.0,392.0,4.1,0,0,1,0,46363118.0
1629,147.0,124.0,47.0,877.0,40000.0,43453,1.0,426.0,30000000.0,2001.0,1000.0,7.6,0,0,0,1,52937130.0
780,239.0,111.0,39.0,461.0,16000.0,17871,0.0,150.0,55784951.6,2012.0,897.0,6.8,0,0,1,0,35754555.0
1520,52.0,114.0,46.0,292.0,818.0,1778,1.0,61.0,34000000.0,2000.0,649.0,5.6,0,0,1,0,6543194.0
793,172.0,130.0,545.0,552.0,722.0,2525,0.0,857.0,60000000.0,1997.0,585.0,6.7,0,0,0,1,26616590.0
2647,241.0,114.0,29.0,616.0,956.0,3861,0.0,279.0,15000000.0,2009.0,878.0,6.6,0,0,0,1,32721635.0
1267,303.0,136.0,3000.0,3000.0,14000.0,28927,3.0,416.0,40000000.0,2014.0,9000.0,6.1,0,0,0,1,42615685.0
2692,119.0,97.0,164.0,308.0,436.0,1172,3.0,144.0,15000000.0,2003.0,324.0,6.7,0,0,0,1,12212417.0
161,291.0,121.0,0.0,4000.0,24000.0,40484,0.0,2012.0,139000000.0,2002.0,11000.0,7.3,0,0,1,0,403706375.0
60,367.0,158.0,776.0,310.0,1000.0,2144,0.0,1055.0,200000000.0,2009.0,468.0,5.8,0,0,1,0,166112167.0
1244,128.0,101.0,10.0,681.0,1000.0,4298,2.0,101.0,40000000.0,2008.0,689.0,5.8,0,0,1,0,46012734.0
1018,174.0,84.0,260.0,692.0,6000.0,8018,0.0,137.0,55000000.0,2011.0,694.0,6.0,0,0,1,0,21283440.0
1246,91.0,135.0,0.0,913.0,13000.0,16762,1.0,141.0,40000000.0,1997.0,936.0,7.1,0,0,1,0,45856732.0
753,83.0,124.0,105.0,460.0,24000.0,38227,0.0,227.0,60000000.0,1997.0,13000.0,6.3,0,0,0,1,54910560.0
